Employee_ID,Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Total Exp,Exp_in_Current_Role,Years_Since_Last_Promotion,Job_Satisfaction,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition
2165,28,Male,Divorced,Sales,Executive,1,56737,11,14,0,2,Yes,3,44,2,3,4,35,3,Yes
2166,42,Female,Married,Sales,Assistant,4,94719,20,5,9,3,Yes,5,47,2,4,1,22,2,Yes
2167,38,Male,Married,Sales,Analyst,3,85593,20,9,8,2,Yes,2,45,4,4,4,32,2,No
2168,28,Male,Single,Finance,Analyst,2,66839,14,7,2,1,Yes,6,30,3,2,3,4,3,No
2169,54,Male,Married,Finance,Assistant,4,52394,5,12,0,2,No,7,36,4,4,1,43,2,No
2170,40,Female,Divorced,Finance,Executive,2,86651,19,14,2,5,Yes,1,30,1,4,4,37,1,No
2171,28,Male,Divorced,IT,Manager,3,109493,27,1,0,1,No,7,46,2,4,1,26,4,Yes
2172,47,Male,Divorced,HR,Executive,5,92164,17,6,0,5,Yes,8,31,2,4,4,16,4,Yes
2173,26,Male,Divorced,Marketing,Manager,2,109672,29,2,8,5,Yes,2,46,1,3,2,35,2,No
2174,35,Male,Married,Marketing,Manager,4,79200,15,6,0,4,No,3,56,4,4,1,16,3,No
2175,35,Female,Divorced,HR,Executive,4,90016,20,3,4,2,No,3,55,4,3,1,42,4,No
2176,52,Male,Single,Marketing,Executive,3,79191,17,14,4,2,No,1,59,3,1,2,17,2,Yes
2177,23,Female,Married,Sales,Executive,4,117392,29,12,0,2,No,9,53,2,4,3,40,3,No
2178,23,Female,Divorced,IT,Manager,1,59616,12,2,8,5,Yes,8,50,3,1,2,9,3,No
2179,58,Male,Single,Marketing,Analyst,2,50272,8,3,4,1,Yes,3,33,4,1,4,15,4,No
2180,59,Male,Divorced,IT,Manager,1,60571,15,11,1,2,No,5,43,4,1,1,28,2,No
2181,36,Female,Married,HR,Manager,3,91631,21,10,6,2,No,4,32,2,4,4,22,2,No
2182,56,Female,Married,Marketing,Manager,1,27172,2,4,8,1,Yes,9,40,2,3,1,30,1,No
2183,58,Female,Single,IT,Assistant,1,108312,28,13,3,1,No,5,30,2,3,2,10,4,No
2184,48,Female,Married,Sales,Analyst,2,90177,21,1,4,2,Yes,2,33,3,3,3,44,4,No
2185,55,Male,Single,Sales,Manager,2,91433,21,4,8,4,No,2,58,2,3,1,20,1,No
2186,57,Female,Divorced,HR,Manager,5,89897,17,6,1,2,Yes,1,33,4,3,4,2,3,No
2187,58,Female,Married,Finance,Assistant,1,86123,21,5,4,2,No,5,58,4,1,4,6,4,Yes
2188,56,Female,Divorced,Marketing,Manager,2,94279,24,13,5,5,Yes,5,48,2,2,4,36,4,No
2189,54,Female,Divorced,Sales,Analyst,1,53980,10,14,2,3,Yes,3,40,2,4,3,41,3,Yes
2190,26,Male,Married,Sales,Manager,1,76451,18,5,9,2,Yes,5,35,4,3,1,3,3,Yes
2191,46,Male,Divorced,HR,Analyst,3,105906,24,9,8,5,No,8,43,1,2,2,39,4,No
2192,47,Male,Single,Sales,Analyst,3,112775,29,9,9,3,Yes,3,33,3,2,3,36,1,No
2193,41,Female,Single,Marketing,Executive,1,93869,24,9,7,5,Yes,4,53,1,2,3,30,3,No
2194,33,Female,Single,HR,Assistant,3,63247,12,7,3,5,No,3,39,3,3,3,29,1,Yes
2195,26,Male,Married,IT,Assistant,2,30088,1,13,4,4,No,6,30,1,1,2,43,3,No
2196,56,Male,Divorced,HR,Assistant,1,27078,4,10,7,1,Yes,7,45,3,4,4,35,2,No
2197,41,Female,Divorced,Marketing,Executive,3,48080,5,9,9,1,No,7,57,1,1,1,39,3,No
2198,24,Male,Divorced,Marketing,Executive,2,105099,26,13,9,5,No,2,59,4,1,1,8,4,No
2199,21,Female,Divorced,IT,Analyst,1,90926,24,12,0,1,Yes,7,55,3,2,2,34,2,No
2200,46,Female,Single,HR,Assistant,1,33047,3,8,7,2,Yes,1,44,1,4,4,5,4,No
2201,40,Female,Married,Marketing,Executive,3,35340,1,8,5,4,No,2,57,4,1,2,34,4,No
2202,57,Female,Single,Marketing,Executive,2,48083,7,5,6,4,No,2,57,4,3,2,9,4,No
2203,34,Female,Single,IT,Executive,1,81230,20,9,3,1,Yes,8,31,3,1,3,17,2,No
2204,40,Female,Married,Finance,Analyst,1,102223,26,8,5,1,Yes,3,42,3,3,3,1,4,No
2205,29,Male,Married,HR,Manager,5,75940,12,7,9,4,No,5,45,4,2,2,37,1,No
2206,42,Male,Single,Marketing,Executive,1,81271,21,8,9,5,No,4,38,1,2,4,37,1,No
2207,58,Male,Divorced,Sales,Executive,5,56456,6,9,3,5,Yes,5,50,4,4,4,28,4,No
2208,24,Female,Married,IT,Executive,5,102788,20,7,9,5,Yes,7,59,1,2,1,48,1,No
2209,20,Male,Married,Finance,Assistant,2,79599,17,9,9,2,Yes,9,31,2,3,4,27,4,Yes
2210,32,Female,Single,Finance,Assistant,4,70650,11,8,1,5,No,2,39,3,2,3,25,1,No
2211,40,Female,Divorced,IT,Executive,5,61711,8,2,0,5,No,8,58,2,3,3,23,4,No
2212,45,Female,Married,Finance,Analyst,2,54668,11,3,3,1,No,6,39,1,1,3,6,3,No
2213,40,Female,Single,Marketing,Manager,3,64147,13,6,6,3,Yes,8,36,1,4,4,24,1,No
2214,37,Male,Married,Finance,Assistant,5,68420,9,6,7,5,No,8,30,4,1,4,11,4,No
2215,56,Male,Divorced,HR,Manager,4,87365,19,7,2,5,No,9,33,4,4,1,35,2,Yes
2216,51,Male,Single,Sales,Executive,3,112866,26,2,2,3,Yes,6,54,4,4,3,17,4,No
2217,55,Female,Single,Marketing,Assistant,5,99531,20,12,4,5,Yes,7,51,1,4,3,14,4,Yes
2218,36,Male,Divorced,IT,Manager,5,55330,5,1,9,3,Yes,2,47,3,4,2,22,4,No
2219,54,Male,Single,Sales,Executive,4,65510,10,11,9,3,Yes,1,37,2,1,1,26,2,Yes
2220,30,Male,Divorced,Marketing,Assistant,1,62754,13,12,6,5,Yes,4,47,2,3,4,36,1,No
2221,40,Female,Single,Sales,Executive,4,113964,25,5,3,2,Yes,1,37,2,2,4,28,4,No
2222,45,Male,Divorced,Finance,Assistant,2,41493,5,14,6,5,Yes,9,47,2,4,4,34,2,No
2223,23,Female,Married,IT,Manager,2,94439,23,11,1,2,Yes,4,37,2,4,4,48,1,No
2224,53,Male,Married,IT,Manager,4,48765,3,2,0,5,No,1,56,3,2,1,41,4,No
2225,37,Female,Married,HR,Assistant,4,87511,17,9,5,2,No,1,47,2,2,4,41,3,Yes
2226,59,Male,Single,Finance,Analyst,4,103504,22,3,3,5,No,4,32,1,3,1,34,4,No
2227,54,Male,Divorced,HR,Executive,4,118246,29,12,6,4,No,3,52,2,4,4,46,2,No
2228,48,Male,Divorced,HR,Manager,4,63839,10,2,0,4,No,1,33,1,1,4,10,4,No
2229,48,Female,Married,Finance,Analyst,5,94551,17,12,0,3,No,3,45,3,2,2,13,3,No
2230,57,Male,Married,Marketing,Assistant,3,45376,6,12,4,1,Yes,8,59,4,2,2,35,4,No
2231,40,Male,Married,HR,Manager,2,95009,24,7,0,4,No,2,32,3,2,4,21,4,No
2232,32,Female,Divorced,Sales,Manager,2,71154,14,6,1,4,Yes,6,52,2,4,1,21,3,No
2233,36,Female,Married,Marketing,Executive,3,53827,9,8,2,5,No,4,39,3,1,1,48,4,Yes
2234,28,Female,Single,Finance,Analyst,4,108979,24,9,0,1,No,2,52,1,1,3,45,1,No
2235,20,Female,Married,IT,Executive,3,121805,29,3,7,5,Yes,2,39,4,3,1,3,2,No
2236,21,Male,Married,Marketing,Assistant,4,54832,5,8,1,5,Yes,8,38,4,4,1,37,2,No
2237,48,Male,Divorced,HR,Manager,2,97569,23,4,1,3,Yes,1,34,3,1,4,7,2,No
2238,52,Female,Single,Sales,Analyst,1,85285,22,2,7,5,Yes,8,38,1,4,4,10,2,No
2239,29,Male,Divorced,Finance,Executive,2,101910,25,4,6,5,No,2,38,2,3,4,26,4,No
2240,59,Female,Single,IT,Analyst,2,88561,20,4,2,3,Yes,5,50,4,4,2,26,2,No
2241,40,Male,Single,Sales,Assistant,1,41196,8,8,4,5,Yes,2,37,2,1,3,38,2,Yes
2242,47,Female,Married,IT,Manager,3,112747,28,10,2,1,Yes,1,31,1,4,1,9,1,No
2243,30,Male,Married,Finance,Analyst,5,124843,27,8,4,3,Yes,4,35,3,2,4,24,1,Yes
2244,53,Female,Divorced,Marketing,Assistant,4,110978,25,13,8,4,Yes,2,47,4,2,4,43,4,No
2245,27,Female,Divorced,HR,Assistant,4,83607,16,7,2,5,Yes,8,30,3,2,3,6,2,No
2246,41,Male,Divorced,Finance,Manager,2,41769,7,4,2,1,No,1,54,2,3,4,15,4,No
2247,27,Male,Single,Sales,Executive,1,99780,28,2,0,2,No,9,49,3,3,3,42,1,No
2248,34,Male,Divorced,Marketing,Manager,2,98908,23,1,4,3,Yes,6,45,3,2,3,6,1,No
2249,36,Female,Single,IT,Manager,2,32303,2,11,2,3,No,3,31,4,4,4,28,3,Yes
2250,42,Male,Single,Marketing,Analyst,3,55983,9,2,2,5,No,8,55,3,2,3,41,1,No
2251,43,Female,Single,Marketing,Analyst,4,123503,28,2,3,5,Yes,8,54,4,1,1,8,2,Yes
2252,38,Male,Single,Sales,Executive,5,106714,21,3,1,3,Yes,3,39,2,2,4,1,3,No
2253,24,Male,Single,HR,Assistant,1,45521,10,10,1,5,Yes,8,49,1,2,1,19,4,No
2254,51,Female,Married,Marketing,Analyst,5,101127,19,5,7,5,No,1,54,3,1,1,10,4,No
2255,20,Female,Single,Marketing,Executive,1,34569,4,1,2,1,Yes,9,33,2,3,4,37,1,No
2256,42,Male,Single,HR,Manager,4,74784,13,5,3,1,No,3,41,2,4,1,7,4,No
2257,56,Female,Married,HR,Assistant,3,107583,26,7,1,1,No,7,44,3,1,4,32,2,No
2258,27,Female,Married,IT,Manager,5,46946,2,12,4,4,No,8,41,3,4,1,37,2,No
2259,32,Male,Married,IT,Assistant,1,76941,19,14,8,3,No,3,45,2,4,3,39,4,No
2260,27,Female,Divorced,HR,Analyst,2,44267,6,1,8,3,No,2,56,4,3,4,11,2,No
2261,42,Male,Divorced,Finance,Manager,4,85128,16,4,7,5,Yes,5,32,4,2,3,44,1,No
2262,20,Male,Single,HR,Manager,3,72461,15,11,8,5,Yes,8,36,1,4,4,13,1,No
2263,43,Female,Single,IT,Assistant,2,62685,14,2,8,3,Yes,2,53,2,4,4,32,4,No
2264,54,Male,Single,Sales,Executive,3,66160,13,8,8,5,No,5,57,1,2,1,20,4,No
2265,43,Female,Single,Sales,Assistant,1,106031,28,2,9,1,Yes,2,34,2,3,2,25,1,No
2266,36,Male,Married,Marketing,Analyst,2,80759,17,1,1,2,Yes,8,39,2,3,1,5,4,Yes
2267,24,Female,Divorced,Sales,Executive,3,84341,18,14,2,4,Yes,2,50,2,1,1,28,2,No
2268,39,Female,Married,IT,Manager,4,90038,20,14,3,1,Yes,7,46,2,2,2,7,3,No
2269,40,Female,Divorced,Sales,Manager,5,42875,1,2,0,1,No,3,55,4,1,3,23,4,No
2270,59,Female,Married,Finance,Manager,5,102256,22,10,5,5,No,5,50,2,3,1,22,4,No
2271,50,Female,Single,HR,Analyst,2,111697,28,4,1,4,No,5,34,1,1,4,4,1,No
2272,55,Male,Divorced,HR,Manager,4,44196,4,5,3,2,Yes,4,46,4,3,2,23,4,No
2273,30,Male,Single,IT,Manager,4,85165,16,2,4,2,Yes,6,41,3,4,4,35,2,No
2274,34,Female,Divorced,Marketing,Executive,3,79301,18,4,3,5,Yes,1,44,1,1,3,19,2,No
2275,38,Male,Divorced,HR,Analyst,2,57527,10,7,5,4,Yes,8,54,3,4,4,16,1,No
2276,26,Female,Single,Sales,Manager,4,96381,20,5,9,1,Yes,1,33,1,4,4,5,3,No
2277,47,Female,Single,Finance,Executive,3,109646,28,8,9,1,Yes,1,31,3,2,2,42,2,No
2278,24,Male,Single,Marketing,Manager,4,63951,8,10,5,3,Yes,7,53,1,1,3,9,2,No
2279,24,Male,Married,Marketing,Executive,2,46789,6,9,8,1,Yes,6,46,3,2,2,33,2,No
2280,49,Female,Divorced,Marketing,Manager,4,119853,27,1,8,2,No,6,47,3,3,3,19,2,No
2281,51,Female,Divorced,HR,Analyst,4,85330,17,1,0,2,Yes,8,48,4,3,1,28,1,No
2282,27,Female,Divorced,Marketing,Assistant,4,126560,29,3,9,4,No,3,32,1,1,2,38,2,No
2283,29,Female,Single,IT,Analyst,5,57003,5,8,7,1,No,5,34,2,4,2,34,2,No
2284,57,Female,Divorced,Sales,Executive,1,99537,27,1,4,1,No,8,43,1,4,1,19,3,No
2285,51,Female,Divorced,Finance,Manager,2,90558,22,10,0,1,No,4,48,3,1,2,8,3,No
2286,47,Male,Single,Sales,Analyst,5,53579,4,2,4,2,Yes,7,43,2,1,4,29,1,No
2287,36,Female,Single,IT,Manager,1,35474,4,14,5,2,No,4,48,1,1,1,6,1,No
2288,50,Female,Divorced,IT,Analyst,4,96678,19,1,6,5,Yes,9,30,3,4,4,37,1,No
2289,27,Male,Married,Sales,Executive,4,121082,29,14,2,3,Yes,1,53,4,2,2,6,1,No
2290,59,Female,Single,HR,Assistant,5,117183,26,1,8,1,Yes,7,34,1,1,2,42,4,No
2291,44,Female,Married,IT,Analyst,3,111652,26,12,2,5,No,9,53,4,1,2,37,1,No
2292,28,Male,Married,Marketing,Manager,2,89754,22,13,0,4,No,5,46,3,3,3,12,4,No
2293,21,Female,Married,Finance,Manager,1,100724,28,9,2,1,No,4,54,1,2,2,10,3,No
2294,34,Male,Married,Finance,Manager,4,58376,9,12,6,1,No,9,46,3,1,1,1,3,No
2295,22,Female,Single,IT,Executive,2,67706,13,10,9,5,No,7,48,3,4,3,48,3,No
2296,55,Male,Divorced,Marketing,Executive,4,59894,7,1,0,3,Yes,2,42,1,2,4,11,2,No
2297,23,Male,Divorced,Sales,Assistant,4,106653,25,4,3,4,Yes,9,41,3,4,2,1,4,No
2298,33,Male,Single,Finance,Manager,4,116066,28,7,6,4,Yes,5,53,1,3,2,32,1,No
2299,44,Female,Single,Marketing,Assistant,2,86022,22,12,2,4,Yes,3,45,1,1,1,16,3,No
2300,29,Female,Married,Marketing,Manager,5,124460,29,5,6,2,No,7,30,4,1,3,35,3,No
2301,40,Male,Married,HR,Analyst,2,79926,18,10,3,3,No,2,52,1,3,2,41,2,No
2302,55,Male,Single,IT,Analyst,2,92251,22,13,6,1,Yes,9,34,4,2,2,3,1,No
2303,31,Female,Divorced,Marketing,Analyst,3,103496,23,5,8,3,Yes,1,43,2,4,3,33,3,No
2304,46,Female,Married,Sales,Manager,3,86295,18,7,9,3,Yes,5,42,3,3,1,20,4,No
2305,59,Female,Single,Finance,Analyst,5,89300,17,6,4,3,No,9,32,3,2,3,16,2,Yes
2306,21,Female,Single,HR,Manager,3,118279,29,6,2,3,Yes,5,56,4,1,1,16,3,No
2307,32,Female,Single,Sales,Assistant,5,109553,22,13,0,3,No,7,53,3,3,2,44,3,No
2308,51,Male,Married,Finance,Executive,4,121353,28,8,2,2,Yes,2,57,2,4,3,26,2,No
2309,50,Female,Single,IT,Analyst,4,57727,8,10,3,5,Yes,6,52,1,3,4,29,4,No
2310,35,Male,Divorced,Sales,Manager,2,59272,11,9,1,3,No,1,31,4,1,3,49,2,Yes
2311,51,Female,Single,Finance,Manager,4,53995,6,13,3,1,No,1,58,2,2,4,42,1,Yes
2312,51,Male,Married,HR,Assistant,3,58476,8,11,4,3,Yes,8,57,1,4,4,42,3,No
2313,53,Male,Divorced,Finance,Assistant,1,81514,22,2,7,4,Yes,1,41,1,4,3,48,4,No
2314,30,Female,Divorced,Marketing,Executive,2,86448,22,12,4,4,No,5,38,1,3,4,49,2,No
2315,29,Male,Single,HR,Assistant,5,65019,8,12,1,4,No,3,35,2,2,4,25,3,Yes
2316,34,Male,Single,Sales,Executive,4,92343,19,10,0,4,Yes,5,39,2,2,4,10,2,Yes
2317,36,Male,Divorced,IT,Executive,2,73033,15,4,8,3,No,3,47,4,2,4,41,4,No
2318,59,Male,Single,HR,Assistant,2,79520,19,10,3,4,Yes,6,45,2,3,2,38,4,No
2319,37,Female,Married,HR,Executive,2,41081,6,9,8,2,Yes,1,42,2,2,2,46,3,No
2320,28,Male,Divorced,HR,Analyst,4,43428,4,14,8,3,No,8,47,4,4,4,5,1,No
2321,44,Female,Single,Finance,Executive,5,107967,23,14,0,5,Yes,1,43,4,4,1,7,2,Yes
2322,59,Male,Divorced,Marketing,Manager,2,107445,27,10,6,4,No,7,46,4,1,2,7,4,No
2323,33,Female,Single,IT,Manager,2,50114,7,1,5,3,Yes,3,57,3,4,4,15,3,No
2324,44,Female,Single,IT,Manager,2,97159,25,10,1,2,No,8,42,2,3,4,13,3,No
2325,41,Female,Married,Marketing,Assistant,4,41132,2,13,9,1,No,7,49,4,2,1,38,4,No
2326,49,Male,Single,Finance,Manager,3,108547,27,8,3,3,No,5,57,1,4,4,10,3,Yes
2327,39,Female,Single,Finance,Assistant,5,43979,2,11,4,5,No,1,50,4,4,3,14,2,No
2328,40,Female,Single,Marketing,Manager,2,88649,22,1,4,1,No,9,59,1,1,3,11,4,No
2329,51,Male,Married,Marketing,Executive,2,70505,14,11,6,4,Yes,3,38,1,3,3,5,1,No
2330,40,Female,Single,Sales,Assistant,2,50083,9,4,9,3,Yes,7,38,3,3,2,29,1,No
2331,54,Male,Single,Finance,Manager,4,118037,29,9,1,4,Yes,5,43,4,4,4,15,1,Yes
2332,51,Male,Single,HR,Executive,3,49489,7,4,2,1,Yes,2,31,4,3,4,8,3,Yes
2333,49,Female,Divorced,IT,Assistant,2,93604,22,5,1,2,No,7,36,4,2,4,44,4,Yes
2334,58,Male,Married,Finance,Executive,2,42544,5,14,6,5,Yes,7,35,4,3,3,10,4,No
2335,31,Male,Divorced,Marketing,Executive,4,104634,24,13,6,3,Yes,9,34,2,1,4,13,2,No
2336,37,Male,Married,HR,Executive,5,74983,12,9,8,1,No,3,43,3,1,4,9,3,No
2337,40,Female,Married,Sales,Assistant,5,90778,18,8,3,1,No,3,58,3,2,2,46,2,No
2338,32,Male,Divorced,Sales,Assistant,3,116902,28,1,3,3,No,6,33,3,3,4,17,1,No
2339,40,Male,Married,HR,Analyst,5,97110,19,3,5,3,Yes,7,41,4,1,1,35,4,No
2340,27,Male,Married,HR,Analyst,2,73189,16,4,2,4,Yes,3,44,1,3,1,15,1,No
2341,59,Female,Divorced,Marketing,Analyst,4,73378,12,3,2,3,Yes,7,51,3,1,4,2,1,Yes
2342,26,Male,Single,Marketing,Analyst,2,39124,6,9,8,3,Yes,4,39,3,3,2,14,2,No
2343,42,Female,Married,IT,Assistant,2,23697,1,6,6,1,Yes,3,47,4,3,4,49,4,No
2344,51,Male,Divorced,IT,Analyst,3,63179,12,3,8,4,Yes,6,33,4,2,3,7,3,No
2345,30,Female,Married,Sales,Manager,5,116596,24,8,1,4,No,4,30,1,2,1,1,1,No
2346,41,Female,Divorced,HR,Analyst,5,73251,11,9,3,5,Yes,4,45,1,3,3,27,4,Yes
2347,41,Female,Single,Sales,Manager,5,77235,11,10,7,5,Yes,9,45,4,2,1,49,2,No
2348,44,Male,Married,Marketing,Manager,2,48929,9,4,8,5,Yes,3,35,1,4,3,11,3,No
2349,41,Male,Single,Finance,Executive,4,37013,2,13,2,5,Yes,1,38,3,2,2,19,2,No
2350,47,Male,Single,Marketing,Executive,4,117226,29,5,7,4,No,5,50,1,3,4,24,2,Yes
2351,48,Female,Divorced,Finance,Executive,2,102321,25,3,7,1,No,1,54,2,2,2,29,3,No
2352,32,Male,Married,HR,Analyst,1,79828,21,14,2,5,No,8,37,4,3,3,7,3,Yes
2353,37,Male,Married,HR,Assistant,2,51909,8,5,7,5,Yes,8,42,4,4,4,23,4,No
2354,21,Female,Married,HR,Manager,5,43588,1,2,5,4,No,7,53,3,1,1,13,2,Yes
2355,48,Male,Married,IT,Assistant,2,25023,1,2,8,2,Yes,1,51,2,3,1,36,1,Yes
2356,40,Male,Married,IT,Assistant,1,103966,28,11,0,1,Yes,9,40,4,3,2,34,3,No
2357,34,Female,Divorced,Finance,Analyst,2,61891,12,13,8,1,Yes,4,53,1,4,1,44,3,Yes
2358,46,Female,Married,Sales,Assistant,5,48080,4,5,7,1,Yes,6,33,4,3,3,3,2,No
2359,50,Male,Single,Sales,Assistant,3,33036,1,7,9,2,No,1,47,2,3,2,1,2,No
2360,34,Female,Single,Finance,Executive,4,68563,12,1,7,5,No,2,36,2,3,3,3,2,No
2361,42,Male,Married,IT,Executive,1,60292,14,3,7,5,Yes,2,56,1,2,2,13,3,No
2362,43,Male,Divorced,Marketing,Manager,3,31586,1,1,9,1,Yes,6,33,1,1,3,47,3,No
2363,32,Male,Divorced,Finance,Manager,4,70431,12,8,6,2,Yes,1,39,3,2,2,49,1,No
2364,41,Male,Married,Sales,Executive,3,46841,5,2,2,2,No,4,40,2,4,1,26,1,Yes
2365,56,Male,Single,Finance,Analyst,2,32643,2,6,5,4,No,1,58,1,3,3,18,3,No
2366,52,Female,Married,Finance,Analyst,2,35959,4,11,9,4,Yes,2,39,1,3,4,29,3,No
2367,22,Female,Married,HR,Manager,4,102161,24,6,7,5,No,4,35,1,3,2,34,2,No
2368,38,Male,Married,IT,Executive,4,63593,11,9,7,5,Yes,9,58,3,3,2,44,1,Yes
2369,42,Female,Divorced,HR,Analyst,2,89390,22,6,3,5,Yes,1,46,3,4,3,13,4,Yes
2370,48,Female,Divorced,IT,Assistant,2,79997,18,10,7,1,No,9,42,1,2,2,7,2,No
2371,49,Male,Single,Finance,Manager,4,93354,19,6,7,1,No,8,33,2,2,2,44,4,No
2372,58,Female,Single,IT,Manager,4,84663,18,13,0,4,No,4,41,4,2,2,47,3,No
2373,44,Female,Married,Sales,Assistant,4,99324,20,11,4,5,No,1,49,1,2,2,3,3,No
2374,56,Male,Single,HR,Assistant,5,80541,15,1,6,5,No,4,31,3,2,1,42,4,No
2375,27,Male,Married,Finance,Manager,5,103433,21,7,7,4,Yes,5,57,1,4,2,27,1,No
2376,35,Male,Single,Sales,Assistant,2,109093,28,14,8,1,Yes,8,53,2,2,3,23,2,Yes
2377,27,Male,Married,IT,Analyst,5,80867,15,14,5,1,Yes,9,33,4,4,2,39,2,No
2378,20,Male,Divorced,IT,Manager,1,50623,9,12,9,4,Yes,7,55,2,1,3,46,2,No
2379,24,Male,Married,Sales,Analyst,2,94469,23,6,4,2,Yes,5,41,3,4,2,22,2,No
2380,22,Male,Divorced,IT,Manager,1,45256,8,13,7,3,No,6,56,2,4,2,1,1,No
2381,20,Female,Divorced,HR,Analyst,3,103398,23,14,5,3,Yes,8,44,1,4,1,11,4,No
2382,23,Male,Single,Marketing,Executive,1,97169,27,8,1,4,Yes,2,49,1,2,4,4,2,Yes
2383,59,Female,Single,IT,Analyst,3,55830,10,1,8,2,Yes,9,35,1,3,2,11,2,No
2384,54,Female,Divorced,Finance,Assistant,1,40651,8,8,8,4,No,5,40,1,4,2,17,2,Yes
2385,51,Male,Married,IT,Executive,3,113136,29,8,0,5,Yes,7,33,4,3,1,18,1,No
2386,53,Female,Married,Finance,Manager,3,60810,11,1,8,2,Yes,2,46,3,3,2,38,1,Yes
2387,44,Female,Single,IT,Analyst,2,91667,21,11,4,5,Yes,8,43,2,4,1,26,1,No
2388,29,Female,Married,IT,Manager,4,96518,19,7,8,4,No,2,32,2,2,1,4,3,Yes
2389,40,Male,Married,Finance,Executive,4,67019,12,7,4,1,No,5,37,4,4,1,18,4,No
2390,58,Female,Married,HR,Assistant,2,46237,7,7,9,5,Yes,4,31,2,2,1,47,4,No
2391,46,Female,Divorced,Marketing,Assistant,3,29283,1,12,5,1,No,6,53,4,1,3,11,1,No
2392,46,Male,Divorced,Marketing,Assistant,4,39659,3,13,8,1,No,9,45,1,3,2,36,4,No
2393,21,Female,Married,HR,Manager,4,101010,23,13,6,4,No,7,44,1,4,4,10,1,No
2394,32,Female,Single,IT,Assistant,1,62590,13,3,3,4,No,4,35,1,3,2,9,4,Yes
2395,28,Female,Married,Marketing,Assistant,5,48733,4,3,5,3,Yes,8,58,1,4,2,31,3,Yes
2396,55,Female,Single,HR,Manager,2,91125,23,11,7,5,Yes,9,54,1,1,2,27,2,Yes
2397,41,Female,Divorced,HR,Manager,5,115171,26,8,4,1,Yes,5,31,2,3,1,7,1,No
2398,45,Male,Married,Marketing,Executive,3,63266,10,8,3,5,No,9,59,2,4,3,19,1,No
2399,31,Female,Married,Finance,Assistant,1,36471,6,8,6,5,No,7,46,1,4,4,44,4,Yes
2400,36,Male,Single,Sales,Executive,4,51028,4,12,2,4,No,8,57,2,3,2,32,3,No
2401,33,Female,Single,Finance,Analyst,1,89624,23,3,3,5,No,5,47,4,4,3,17,3,Yes
2402,33,Male,Married,IT,Analyst,2,52691,8,4,6,3,No,1,50,4,1,1,34,4,No
2403,53,Male,Married,Finance,Analyst,3,75329,14,12,4,2,Yes,2,36,1,1,4,31,4,No
2404,39,Male,Single,Sales,Analyst,1,89097,24,2,0,1,Yes,8,36,4,3,3,31,1,No
2405,30,Female,Divorced,Sales,Manager,1,89068,23,11,5,2,Yes,2,38,4,1,2,19,1,No
2406,35,Female,Single,HR,Executive,1,75397,18,3,8,2,No,6,50,4,1,4,37,3,No
2407,50,Female,Married,IT,Executive,4,56757,8,5,9,1,No,1,38,2,2,2,4,1,No
2408,25,Female,Divorced,HR,Manager,3,43920,5,3,2,2,Yes,5,53,3,4,2,30,2,Yes
2409,38,Female,Divorced,Finance,Analyst,4,80186,14,4,3,5,Yes,9,53,2,2,1,34,4,No
2410,56,Male,Divorced,Finance,Executive,1,91900,25,7,9,4,Yes,1,45,1,4,4,11,1,No
2411,23,Male,Divorced,Marketing,Assistant,4,98610,22,3,1,3,No,5,50,3,4,1,21,4,No
2412,23,Male,Married,HR,Manager,4,81900,15,1,2,3,Yes,1,34,1,4,3,22,2,No
2413,39,Female,Divorced,HR,Manager,2,81449,20,13,4,5,Yes,4,47,4,1,3,28,3,No
2414,29,Female,Single,HR,Assistant,5,118738,25,14,5,4,No,4,49,2,2,3,31,2,No
2415,43,Male,Single,HR,Analyst,5,91017,17,1,1,4,No,4,41,3,3,3,33,1,No
2416,54,Female,Single,Sales,Analyst,2,39999,4,4,1,2,Yes,7,34,3,3,1,48,4,No
2417,45,Female,Married,Marketing,Executive,2,107052,27,1,5,3,No,9,49,1,4,1,20,4,Yes
2418,56,Male,Divorced,IT,Assistant,4,95096,21,6,0,3,No,8,59,2,3,4,2,2,No
2419,57,Male,Single,IT,Executive,4,98895,20,4,1,3,Yes,5,52,4,4,4,3,4,No
2420,40,Female,Single,IT,Analyst,3,70404,13,5,3,1,Yes,9,56,2,2,2,29,4,No
2421,59,Female,Single,Sales,Executive,5,89817,15,6,0,3,Yes,9,40,4,3,4,10,1,No
2422,58,Male,Divorced,Marketing,Assistant,4,60331,9,2,4,1,No,6,51,4,2,1,14,3,No
2423,40,Female,Single,Marketing,Assistant,3,83462,17,1,2,5,No,5,58,3,1,4,8,3,No
2424,29,Male,Divorced,Sales,Assistant,5,49105,3,13,9,1,Yes,2,58,2,1,4,37,3,Yes
2425,57,Male,Divorced,HR,Analyst,3,54978,9,10,0,1,No,9,52,1,4,1,39,2,No
2426,23,Male,Divorced,Finance,Manager,3,111839,28,12,3,4,Yes,1,40,4,4,1,2,1,No
2427,39,Female,Married,HR,Manager,2,92384,23,12,0,2,Yes,8,40,1,1,1,14,4,Yes
